# RustyDagger characterisation baseline, format 1
# Generated by ./gradlew baseline -- do not hand-edit.
# Every line is an observed outcome of the Java build. The TypeScript port must
# reproduce this file exactly. A diff here is a port defect, not a formatting nit.

== RNG PRIMITIVES ==
roll(100) seed=0 -> 60,48,29,47,15,53,91,61,19,54,77,77,73,62,95,44,84,75,41,20,
twice(3)  seed=0 -> 1,3,4,2,2,4,3,4,1,4,1,4,3,1,2,4,4,4,2,1,
contest(30,20) seed=0 -> TFTFTTFTTTTTTTFFFTFT
nextInt() seed=0 -> -1155484576,-723955400,1033096058,-1690734402,-1557280266,1327362106,-1930858313,502539523,-1728529858,-938301587,
roll(100) seed=1 -> 85,88,47,13,54,4,34,6,78,48,69,73,17,63,62,34,92,62,96,89,
twice(3)  seed=1 -> 1,1,3,3,2,2,1,1,2,2,4,3,4,3,2,2,1,2,0,2,
contest(30,20) seed=1 -> FFFTTTFTTFTTTTTFFTFF
nextInt() seed=1 -> -1155869325,431529176,1761283695,1749940626,892128508,155629808,1429008869,-1465154083,-138487339,-1242363800,
roll(100) seed=42 -> 30,63,48,84,70,25,5,18,19,93,82,2,76,92,76,32,56,70,43,9,
twice(3)  seed=42 -> 2,2,1,4,3,4,0,4,0,3,3,2,2,2,1,1,4,4,1,1,
contest(30,20) seed=42 -> FTFFTTTTTFFTTFTFTTFT
nextInt() seed=42 -> -1170105035,234785527,-1360544799,205897768,1325939940,-248792245,1190043011,-1255373459,-1436456258,392236186,
roll(100) seed=12345 -> 51,80,41,28,55,84,75,2,1,89,17,42,90,6,12,84,87,3,32,75,
twice(3)  seed=12345 -> 2,0,2,1,1,2,2,3,3,2,3,2,2,4,2,2,1,4,2,2,
contest(30,20) seed=12345 -> TFFTTFTTTFTFFTTFFTFT
nextInt() seed=12345 -> 1553932502,-2090749135,-287790814,-355989640,-716867186,161804169,1402202751,535445604,1011567003,151766778,
roll(100) seed=999999 -> 7,67,54,70,17,7,19,18,66,79,31,23,35,18,73,71,77,44,69,0,
twice(3)  seed=999999 -> 4,3,3,3,3,1,2,4,0,3,3,3,3,2,4,3,1,3,2,2,
contest(30,20) seed=999999 -> TTTTTTTTTTFTFTTTTFTT
nextInt() seed=999999 -> 1622475814,1384458935,-883283388,1461393141,-485296662,-2087504282,-1645098457,1844515036,-933788363,546009159,

== LEVELLING ==
level=1 raise=50 baseQuests=30
level=2 raise=75 baseQuests=33
level=3 raise=112 baseQuests=36
level=4 raise=168 baseQuests=39
level=5 raise=253 baseQuests=42
level=6 raise=379 baseQuests=45
level=7 raise=569 baseQuests=48
level=8 raise=854 baseQuests=51
level=9 raise=1281 baseQuests=54
level=10 raise=1922 baseQuests=57
level=11 raise=2883 baseQuests=60
level=12 raise=4324 baseQuests=63
level=13 raise=6487 baseQuests=66
level=14 raise=9730 baseQuests=69
level=15 raise=14596 baseQuests=72
level=16 raise=21894 baseQuests=75
level=17 raise=32842 baseQuests=78
level=18 raise=49263 baseQuests=81
level=19 raise=73894 baseQuests=84
level=20 raise=110841 baseQuests=87
level=21 raise=166262 baseQuests=90
level=22 raise=249394 baseQuests=93
level=23 raise=374091 baseQuests=96
level=24 raise=561137 baseQuests=99
level=25 raise=841705 baseQuests=102
level=26 raise=1262558 baseQuests=105
level=27 raise=1893837 baseQuests=108
level=28 raise=2840756 baseQuests=111
level=29 raise=4261134 baseQuests=114
level=30 raise=6391701 baseQuests=117

== COMBAT ==
monster=Brasil:Fighter build=0 seed=1 | text=Fighter:Good Hit\n    ---H0 KILLED!!!\n | hero=g=10,w=10,c=10,a=5,d=5,s=5,state=Dead | mob=g=60,w=60,c=60,a=0,d=0,s=0,state=null
monster=Hills:Goat build=1 seed=42 | text=Giant Goat:goat\n    ---H1 Injured!\nH1:Potent Hit\n    ---Giant Goat DODGED!\n | hero=g=30,w=20,c=20,a=20,d=15,s=25,state=Alive | mob=g=40,w=35,c=35,a=0,d=0,s=0,state=null
monster=Hills:Goat build=1 seed=1234 | text=H1:Good Hit\n    ---Giant Goat Injured!\nGiant Goat:goat\n    ---H1 Injured!\n | hero=g=30,w=20,c=20,a=20,d=15,s=25,state=Alive | mob=g=40,w=35,c=35,a=0,d=0,s=0,state=null
monster=Hills:Goat build=1 seed=98765 | text=Giant Goat:goat\n    ---H1 Injured!\nH1:Good Hit\n    ---Giant Goat DODGED!\n | hero=g=30,w=20,c=20,a=20,d=15,s=25,state=Alive | mob=g=40,w=35,c=35,a=0,d=0,s=0,state=null
monster=Hills:Goat build=2 seed=1 | text=H2:Good Hit\n    ---Giant Goat KILLED!!!\n | hero=g=80,w=40,c=40,a=60,d=50,s=70,state=Alive | mob=g=40,w=35,c=35,a=0,d=0,s=0,state=null
monster=Hills:Goat build=2 seed=7 | text=H2:Weak Blow\n    ---Giant Goat KILLED!!!\n | hero=g=80,w=40,c=40,a=60,d=50,s=70,state=Alive | mob=g=40,w=35,c=35,a=0,d=0,s=0,state=null
monster=Hills:Goat build=2 seed=42 | text=H2:Potent Hit\n    ---Giant Goat KILLED!!!\n | hero=g=80,w=40,c=40,a=60,d=50,s=70,state=Alive | mob=g=40,w=35,c=35,a=0,d=0,s=0,state=null
monster=Hills:Goat build=2 seed=1234 | text=Giant Goat:goat\n    ---H2 Unharmed\nH2:Good Hit\n    ---Giant Goat KILLED!!!\n | hero=g=80,w=40,c=40,a=60,d=50,s=70,state=Alive | mob=g=40,w=35,c=35,a=0,d=0,s=0,state=null
monster=Hills:Goat build=2 seed=98765 | text=Giant Goat:goat\n    ---H2 Unharmed\nH2:Good Hit\n    ---Giant Goat KILLED!!!\n | hero=g=80,w=40,c=40,a=60,d=50,s=70,state=Alive | mob=g=40,w=35,c=35,a=0,d=0,s=0,state=null
monster=Hills:Goat build=3 seed=1 | text=H3:Good Hit\n    ---Giant Goat KILLED!!!\n | hero=g=200,w=90,c=90,a=150,d=120,s=180,state=Alive | mob=g=40,w=35,c=35,a=0,d=0,s=0,state=null
monster=Hills:Goat build=3 seed=7 | text=H3:Weak Blow\n    ---Giant Goat KILLED!!!\n | hero=g=200,w=90,c=90,a=150,d=120,s=180,state=Alive | mob=g=40,w=35,c=35,a=0,d=0,s=0,state=null
monster=Hills:Goat build=3 seed=42 | text=H3:Potent Hit\n    ---Giant Goat KILLED!!!\n | hero=g=200,w=90,c=90,a=150,d=120,s=180,state=Alive | mob=g=40,w=35,c=35,a=0,d=0,s=0,state=null
monster=Hills:Goat build=3 seed=1234 | text=H3:Good Hit\n    ---Giant Goat KILLED!!!\n | hero=g=200,w=90,c=90,a=150,d=120,s=180,state=Alive | mob=g=40,w=35,c=35,a=0,d=0,s=0,state=null
monster=Hills:Goat build=3 seed=98765 | text=H3:Good Hit\n    ---Giant Goat KILLED!!!\n | hero=g=200,w=90,c=90,a=150,d=120,s=180,state=Alive | mob=g=40,w=35,c=35,a=0,d=0,s=0,state=null
monster=Hills:Sphinx build=0 seed=1 | text=H0:Fly Swat\n    ---Sphinx DODGED!\nSphinx:POWER HIT!\n    ---H0 KILLED!!!\n | hero=g=10,w=10,c=10,a=5,d=5,s=5,state=Dead | mob=g=60,w=30,c=40,a=0,d=0,s=0,state=null
monster=Hills:Sphinx build=0 seed=7 | text=Sphinx:Weak Blow\n    ---H0 KILLED!!!\n | hero=g=10,w=10,c=10,a=5,d=5,s=5,state=Dead | mob=g=60,w=30,c=40,a=0,d=0,s=0,state=null
monster=Hills:Sphinx build=0 seed=42 | text=Sphinx:Fly Swat\n    ---H0 KILLED!!!\n | hero=g=10,w=10,c=10,a=5,d=5,s=5,state=Dead | mob=g=60,w=30,c=40,a=0,d=0,s=0,state=null
monster=Hills:Sphinx build=0 seed=1234 | text=Sphinx:Potent Hit\n    ---H0 KILLED!!!\n | hero=g=10,w=10,c=10,a=5,d=5,s=5,state=Dead | mob=g=60,w=30,c=40,a=0,d=0,s=0,state=null
monster=Hills:Sphinx build=0 seed=98765 | text=Sphinx:Good Hit\n    ---H0 KILLED!!!\n | hero=g=10,w=10,c=10,a=5,d=5,s=5,state=Dead | mob=g=60,w=30,c=40,a=0,d=0,s=0,state=null
monster=Hills:Sphinx build=1 seed=1 | text=Sphinx:POWER HIT!\n    ---H1 KILLED!!!\n | hero=g=30,w=20,c=20,a=20,d=15,s=25,state=Dead | mob=g=60,w=30,c=40,a=0,d=0,s=0,state=null
monster=Hills:Sphinx build=1 seed=7 | text=Sphinx:Weak Blow\n    ---H1 Wounded!!\nH1:Potent Hit\n    ---Sphinx Scratched\n | hero=g=30,w=20,c=20,a=20,d=15,s=25,state=Alive | mob=g=60,w=30,c=40,a=0,d=0,s=0,state=null
monster=Hills:Sphinx build=1 seed=42 | text=Sphinx:Fly Swat\n    ---H1 Injured!\nH1:Potent Hit\n    ---Sphinx DODGED!\n | hero=g=30,w=20,c=20,a=20,d=15,s=25,state=Alive | mob=g=60,w=30,c=40,a=0,d=0,s=0,state=null
monster=Hills:Sphinx build=1 seed=1234 | text=Sphinx:Potent Hit\n    ---H1 KILLED!!!\n | hero=g=30,w=20,c=20,a=20,d=15,s=25,state=Dead | mob=g=60,w=30,c=40,a=0,d=0,s=0,state=null
monster=Hills:Sphinx build=1 seed=98765 | text=Sphinx:Good Hit\n    ---H1 Wounded!!\nH1:Weak Blow\n    ---Sphinx Scratched\n | hero=g=30,w=20,c=20,a=20,d=15,s=25,state=Alive | mob=g=60,w=30,c=40,a=0,d=0,s=0,state=null
monster=Hills:Sphinx build=2 seed=1 | text=H2:Good Hit\n    ---Sphinx KILLED!!!\n | hero=g=80,w=40,c=40,a=60,d=50,s=70,state=Alive | mob=g=60,w=30,c=40,a=0,d=0,s=0,state=null
monster=Hills:Sphinx build=2 seed=7 | text=H2:Potent Hit\n    ---Sphinx KILLED!!!\n | hero=g=80,w=40,c=40,a=60,d=50,s=70,state=Alive | mob=g=60,w=30,c=40,a=0,d=0,s=0,state=null
monster=Hills:Sphinx build=2 seed=42 | text=Sphinx:Fly Swat\n    ---H2 Unharmed\nH2:Weak Blow\n    ---Sphinx KILLED!!!\n | hero=g=80,w=40,c=40,a=60,d=50,s=70,state=Alive | mob=g=60,w=30,c=40,a=0,d=0,s=0,state=null
monster=Hills:Sphinx build=2 seed=1234 | text=Sphinx:Potent Hit\n    ---H2 DODGED!\nH2:Potent Hit\n    ---Sphinx KILLED!!!\n | hero=g=80,w=40,c=40,a=60,d=50,s=70,state=Alive | mob=g=60,w=30,c=40,a=0,d=0,s=0,state=null
monster=Hills:Sphinx build=2 seed=98765 | text=H2:Weak Blow\n    ---Sphinx KILLED!!!\n | hero=g=80,w=40,c=40,a=60,d=50,s=70,state=Alive | mob=g=60,w=30,c=40,a=0,d=0,s=0,state=null
monster=Hills:Sphinx build=3 seed=1 | text=Sphinx:POWER HIT!\n    ---H3 DODGED!\nH3:Good Hit\n    ---Sphinx KILLED!!!\n | hero=g=200,w=90,c=90,a=150,d=120,s=180,state=Alive | mob=g=60,w=30,c=40,a=0,d=0,s=0,state=null
monster=Hills:Sphinx build=3 seed=7 | text=Sphinx:Good Hit\n    ---H3 DODGED!\nH3:Potent Hit\n    ---Sphinx KILLED!!!\n | hero=g=200,w=90,c=90,a=150,d=120,s=180,state=Alive | mob=g=60,w=30,c=40,a=0,d=0,s=0,state=null
monster=Hills:Sphinx build=3 seed=42 | text=Sphinx:Fly Swat\n    ---H3 DODGED!\nH3:Weak Blow\n    ---Sphinx KILLED!!!\n | hero=g=200,w=90,c=90,a=150,d=120,s=180,state=Alive | mob=g=60,w=30,c=40,a=0,d=0,s=0,state=null
monster=Hills:Sphinx build=3 seed=1234 | text=Sphinx:Potent Hit\n    ---H3 DODGED!\nH3:Potent Hit\n    ---Sphinx KILLED!!!\n | hero=g=200,w=90,c=90,a=150,d=120,s=180,state=Alive | mob=g=60,w=30,c=40,a=0,d=0,s=0,state=null
monster=Hills:Sphinx build=3 seed=98765 | text=H3:Weak Blow\n    ---Sphinx KILLED!!!\n | hero=g=200,w=90,c=90,a=150,d=120,s=180,state=Alive | mob=g=60,w=30,c=40,a=0,d=0,s=0,state=null
monster=Hills:Troll build=0 seed=1 | text=Troll:Magic Assault\n    ---H0 KILLED!!! +PANIC+\n | hero=g=10,w=10,c=10,a=5,d=5,s=5,state=Dead | mob=g=50,w=50,c=30,a=0,d=0,s=0,state=null
monster=Hills:Troll build=0 seed=7 | text=Troll starts 'Trading'!\n    ---H0 falls for It!\n | hero=g=10,w=10,c=10,a=5,d=5,s=5,state=Alive | mob=g=50,w=50,c=30,a=0,d=0,s=0,state=null
monster=Hills:Troll build=0 seed=42 | text=Troll:Magic Assault\n    ---H0 KILLED!!! +PANIC+\n | hero=g=10,w=10,c=10,a=5,d=5,s=5,state=Dead | mob=g=50,w=50,c=30,a=0,d=0,s=0,state=null
monster=Hills:Troll build=0 seed=1234 | text=Troll:Backstab\n    ---H0 KILLED!!!\n | hero=g=10,w=10,c=10,a=5,d=5,s=5,state=Dead | mob=g=50,w=50,c=30,a=0,d=0,s=0,state=null
monster=Hills:Troll build=0 seed=98765 | text=Troll:Backstab\n    ---H0 KILLED!!!\n | hero=g=10,w=10,c=10,a=5,d=5,s=5,state=Dead | mob=g=50,w=50,c=30,a=0,d=0,s=0,state=null
monster=Hills:Troll build=1 seed=1 | text=Troll:Magic Assault\n    ---H1 Injured! +PANIC+\nH1:Good Hit\n    ---Troll DODGED!\n | hero=g=30,w=20,c=20,a=20,d=15,s=25,state=Alive | mob=g=50,w=50,c=30,a=0,d=0,s=0,state=null
monster=Hills:Troll build=1 seed=7 | text=Troll starts 'Trading'!\n    ---But the H1 is too Cunning!\nH1:Fly Swat\n    ---Troll Scratched\n | hero=g=30,w=20,c=20,a=20,d=15,s=25,state=Alive | mob=g=50,w=50,c=30,a=0,d=0,s=0,state=null
monster=Hills:Troll build=1 seed=42 | text=H1:Weak Blow\n    ---Troll Scratched\nTroll starts 'Trading'!\n    ---But the H1 is too Cunning!\n | hero=g=30,w=20,c=20,a=20,d=15,s=25,state=Alive | mob=g=50,w=50,c=30,a=0,d=0,s=0,state=null
monster=Hills:Troll build=1 seed=1234 | text=Troll:Backstab\n    ---H1 KILLED!!!\n | hero=g=30,w=20,c=20,a=20,d=15,s=25,state=Dead | mob=g=50,w=50,c=30,a=0,d=0,s=0,state=null
monster=Hills:Troll build=1 seed=98765 | text=Troll:Backstab\n    ---H1 KILLED!!!\n | hero=g=30,w=20,c=20,a=20,d=15,s=25,state=Dead | mob=g=50,w=50,c=30,a=0,d=0,s=0,state=null
monster=Hills:Troll build=2 seed=1 | text=H2:Fly Swat\n    ---Troll KILLED!!!\n | hero=g=80,w=40,c=40,a=60,d=50,s=70,state=Alive | mob=g=50,w=50,c=30,a=0,d=0,s=0,state=null
monster=Hills:Troll build=2 seed=7 | text=H2:Fly Swat\n    ---Troll KILLED!!!\n | hero=g=80,w=40,c=40,a=60,d=50,s=70,state=Alive | mob=g=50,w=50,c=30,a=0,d=0,s=0,state=null
monster=Hills:Troll build=2 seed=42 | text=Troll starts 'Trading'!\n    ---H2 falls for It!\n | hero=g=80,w=40,c=40,a=60,d=50,s=70,state=Alive | mob=g=50,w=50,c=30,a=0,d=0,s=0,state=null
monster=Hills:Troll build=2 seed=1234 | text=Troll:Backstab\n    ---H2 Scratched\nH2:Weak Blow\n    ---Troll DODGED!\n | hero=g=80,w=40,c=40,a=60,d=50,s=70,state=Alive | mob=g=50,w=50,c=30,a=0,d=0,s=0,state=null
monster=Hills:Troll build=2 seed=98765 | text=Troll:Backstab\n    ---H2 Scratched\nH2:Weak Blow\n    ---Troll DODGED!\n | hero=g=80,w=40,c=40,a=60,d=50,s=70,state=Alive | mob=g=50,w=50,c=30,a=0,d=0,s=0,state=null
monster=Hills:Troll build=3 seed=1 | text=H3:Fly Swat\n    ---Troll KILLED!!!\n | hero=g=200,w=90,c=90,a=150,d=120,s=180,state=Alive | mob=g=50,w=50,c=30,a=0,d=0,s=0,state=null
monster=Hills:Troll build=3 seed=7 | text=Troll starts 'Trading'!\n    ---But the H3 is too Cunning!\nH3:Fly Swat\n    ---Troll KILLED!!!\n | hero=g=200,w=90,c=90,a=150,d=120,s=180,state=Alive | mob=g=50,w=50,c=30,a=0,d=0,s=0,state=null
monster=Hills:Troll build=3 seed=42 | text=H3:Weak Blow\n    ---Troll KILLED!!!\n | hero=g=200,w=90,c=90,a=150,d=120,s=180,state=Alive | mob=g=50,w=50,c=30,a=0,d=0,s=0,state=null
monster=Hills:Troll build=3 seed=1234 | text=H3:Weak Blow\n    ---Troll KILLED!!!\n | hero=g=200,w=90,c=90,a=150,d=120,s=180,state=Alive | mob=g=50,w=50,c=30,a=0,d=0,s=0,state=null
monster=Hills:Troll build=3 seed=98765 | text=Troll:Backstab\n    ---H3 DODGED!\nH3:Weak Blow\n    ---Troll KILLED!!!\n | hero=g=200,w=90,c=90,a=150,d=120,s=180,state=Alive | mob=g=50,w=50,c=30,a=0,d=0,s=0,state=null
monster=Hills:Wyvern build=0 seed=1 | text=Wyvern tries Hypnosis!\n    ---H0 is Mesmerized!\n | hero=g=10,w=10,c=10,a=5,d=5,s=5,state=Alive | mob=g=40,w=35,c=35,a=0,d=0,s=0,state=null
monster=Hills:Wyvern build=0 seed=7 | text=Wyvern tries Hypnosis!\n    ---H0 is Mesmerized!\n | hero=g=10,w=10,c=10,a=5,d=5,s=5,state=Alive | mob=g=40,w=35,c=35,a=0,d=0,s=0,state=null
monster=Hills:Wyvern build=0 seed=42 | text=Wyvern tries Hypnosis!\n    ---H0 is Mesmerized!\n | hero=g=10,w=10,c=10,a=5,d=5,s=5,state=Alive | mob=g=40,w=35,c=35,a=0,d=0,s=0,state=null
monster=Hills:Wyvern build=0 seed=1234 | text=Wyvern tries Hypnosis!\n    ---H0 is Mesmerized!\n | hero=g=10,w=10,c=10,a=5,d=5,s=5,state=Alive | mob=g=40,w=35,c=35,a=0,d=0,s=0,state=null
monster=Hills:Wyvern build=0 seed=98765 | text=Wyvern tries Hypnosis!\n    ---H0 is Mesmerized!\n | hero=g=10,w=10,c=10,a=5,d=5,s=5,state=Alive | mob=g=40,w=35,c=35,a=0,d=0,s=0,state=null
monster=Hills:Wyvern build=1 seed=1 | text=Wyvern tries Hypnosis!\n    ---But the H1 Resists!\nH1:POWER HIT!\n    ---Wyvern Injured!\n | hero=g=30,w=20,c=20,a=20,d=15,s=25,state=Alive | mob=g=40,w=35,c=35,a=0,d=0,s=0,state=null
monster=Hills:Wyvern build=1 seed=7 | text=Wyvern tries Hypnosis!\n    ---H1 is Mesmerized!\n | hero=g=30,w=20,c=20,a=20,d=15,s=25,state=Alive | mob=g=40,w=35,c=35,a=0,d=0,s=0,state=null
monster=Hills:Wyvern build=1 seed=42 | text=H1:Potent Hit\n    ---Wyvern DODGED!\nWyvern tries Hypnosis!\n    ---But the H1 Resists!\n | hero=g=30,w=20,c=20,a=20,d=15,s=25,state=Alive | mob=g=40,w=35,c=35,a=0,d=0,s=0,state=null
monster=Hills:Wyvern build=1 seed=1234 | text=H1:Potent Hit\n    ---Wyvern Scratched\nWyvern tries Hypnosis!\n    ---H1 is Mesmerized!\n | hero=g=30,w=20,c=20,a=20,d=15,s=25,state=Alive | mob=g=40,w=35,c=35,a=0,d=0,s=0,state=null
monster=Hills:Wyvern build=1 seed=98765 | text=Wyvern tries Hypnosis!\n    ---H1 is Mesmerized!\n | hero=g=30,w=20,c=20,a=20,d=15,s=25,state=Alive | mob=g=40,w=35,c=35,a=0,d=0,s=0,state=null
monster=Hills:Wyvern build=2 seed=1 | text=H2:POWER HIT!\n    ---Wyvern KILLED!!!\n | hero=g=80,w=40,c=40,a=60,d=50,s=70,state=Alive | mob=g=40,w=35,c=35,a=0,d=0,s=0,state=null
monster=Hills:Wyvern build=2 seed=7 | text=H2:POWER HIT!\n    ---Wyvern KILLED!!!\n | hero=g=80,w=40,c=40,a=60,d=50,s=70,state=Alive | mob=g=40,w=35,c=35,a=0,d=0,s=0,state=null
monster=Hills:Wyvern build=2 seed=42 | text=H2:Potent Hit\n    ---Wyvern KILLED!!!\n | hero=g=80,w=40,c=40,a=60,d=50,s=70,state=Alive | mob=g=40,w=35,c=35,a=0,d=0,s=0,state=null
monster=Hills:Wyvern build=2 seed=1234 | text=H2:Potent Hit\n    ---Wyvern KILLED!!!\n | hero=g=80,w=40,c=40,a=60,d=50,s=70,state=Alive | mob=g=40,w=35,c=35,a=0,d=0,s=0,state=null
monster=Hills:Wyvern build=2 seed=98765 | text=H2:Good Hit\n    ---Wyvern KILLED!!!\n | hero=g=80,w=40,c=40,a=60,d=50,s=70,state=Alive | mob=g=40,w=35,c=35,a=0,d=0,s=0,state=null
monster=Hills:Wyvern build=3 seed=1 | text=H3:POWER HIT!\n    ---Wyvern KILLED!!!\n | hero=g=200,w=90,c=90,a=150,d=120,s=180,state=Alive | mob=g=40,w=35,c=35,a=0,d=0,s=0,state=null
monster=Hills:Wyvern build=3 seed=7 | text=H3:POWER HIT!\n    ---Wyvern KILLED!!!\n | hero=g=200,w=90,c=90,a=150,d=120,s=180,state=Alive | mob=g=40,w=35,c=35,a=0,d=0,s=0,state=null
monster=Hills:Wyvern build=3 seed=42 | text=H3:Potent Hit\n    ---Wyvern KILLED!!!\n | hero=g=200,w=90,c=90,a=150,d=120,s=180,state=Alive | mob=g=40,w=35,c=35,a=0,d=0,s=0,state=null
monster=Hills:Wyvern build=3 seed=1234 | text=H3:Potent Hit\n    ---Wyvern KILLED!!!\n | hero=g=200,w=90,c=90,a=150,d=120,s=180,state=Alive | mob=g=40,w=35,c=35,a=0,d=0,s=0,state=null
monster=Hills:Wyvern build=3 seed=98765 | text=H3:Good Hit\n    ---Wyvern KILLED!!!\n | hero=g=200,w=90,c=90,a=150,d=120,s=180,state=Alive | mob=g=40,w=35,c=35,a=0,d=0,s=0,state=null
monster=Mound:Champ build=0 seed=1 | text=Champion starts 'Trading'!\n    ---H0 falls for It!\n | hero=g=10,w=10,c=10,a=5,d=5,s=5,state=Alive | mob=g=50,w=40,c=40,a=0,d=0,s=0,state=null
monster=Mound:Champ build=0 seed=7 | text=Champion:Backstab\n    ---H0 KILLED!!!\n | hero=g=10,w=10,c=10,a=5,d=5,s=5,state=Dead | mob=g=50,w=40,c=40,a=0,d=0,s=0,state=null
monster=Mound:Champ build=0 seed=42 | text=Champion starts 'Trading'!\n    ---H0 falls for It!\n | hero=g=10,w=10,c=10,a=5,d=5,s=5,state=Alive | mob=g=50,w=40,c=40,a=0,d=0,s=0,state=null
monster=Mound:Champ build=0 seed=1234 | text=Champion:Backstab\n    ---H0 KILLED!!!\n | hero=g=10,w=10,c=10,a=5,d=5,s=5,state=Dead | mob=g=50,w=40,c=40,a=0,d=0,s=0,state=null
monster=Mound:Champ build=0 seed=98765 | text=Champion:Backstab\n    ---H0 KILLED!!!\n | hero=g=10,w=10,c=10,a=5,d=5,s=5,state=Dead | mob=g=50,w=40,c=40,a=0,d=0,s=0,state=null
monster=Mound:Champ build=1 seed=1 | text=H1:Good Hit\n    ---Champion DODGED!\nChampion starts 'Trading'!\n    ---H1 falls for It!\n | hero=g=30,w=20,c=20,a=20,d=15,s=25,state=Alive | mob=g=50,w=40,c=40,a=0,d=0,s=0,state=null
monster=Mound:Champ build=1 seed=7 | text=H1:Weak Blow\n    ---Champion DODGED!\nChampion:Backstab\n    ---H1 KILLED!!!\n | hero=g=30,w=20,c=20,a=20,d=15,s=25,state=Dead | mob=g=50,w=40,c=40,a=0,d=0,s=0,state=null
monster=Mound:Champ build=1 seed=42 | text=H1:Fly Swat\n    ---Champion Unharmed\nChampion starts 'Trading'!\n    ---H1 falls for It!\n | hero=g=30,w=20,c=20,a=20,d=15,s=25,state=Alive | mob=g=50,w=40,c=40,a=0,d=0,s=0,state=null
monster=Mound:Champ build=1 seed=1234 | text=H1:Weak Blow\n    ---Champion DODGED!\nChampion:Backstab\n    ---H1 KILLED!!!\n | hero=g=30,w=20,c=20,a=20,d=15,s=25,state=Dead | mob=g=50,w=40,c=40,a=0,d=0,s=0,state=null
monster=Mound:Champ build=1 seed=98765 | text=Champion:Backstab\n    ---H1 KILLED!!!\n | hero=g=30,w=20,c=20,a=20,d=15,s=25,state=Dead | mob=g=50,w=40,c=40,a=0,d=0,s=0,state=null
monster=Mound:Champ build=2 seed=1 | text=Champion:Backstab\n    ---H2 Unharmed\nH2:Weak Blow\n    ---Champion DODGED!\n | hero=g=80,w=40,c=40,a=60,d=50,s=70,state=Alive | mob=g=50,w=40,c=40,a=0,d=0,s=0,state=null
monster=Mound:Champ build=2 seed=7 | text=H2:Weak Blow\n    ---Champion KILLED!!!\n | hero=g=80,w=40,c=40,a=60,d=50,s=70,state=Alive | mob=g=50,w=40,c=40,a=0,d=0,s=0,state=null
monster=Mound:Champ build=2 seed=42 | text=Champion:Backstab\n    ---H2 Scratched\nH2:Weak Blow\n    ---Champion DODGED!\n | hero=g=80,w=40,c=40,a=60,d=50,s=70,state=Alive | mob=g=50,w=40,c=40,a=0,d=0,s=0,state=null
monster=Mound:Champ build=2 seed=1234 | text=H2:Weak Blow\n    ---Champion KILLED!!!\n | hero=g=80,w=40,c=40,a=60,d=50,s=70,state=Alive | mob=g=50,w=40,c=40,a=0,d=0,s=0,state=null
monster=Mound:Champ build=2 seed=98765 | text=Champion starts 'Trading'!\n    ---But the H2 is too Cunning!\nH2:Good Hit\n    ---Champion KILLED!!!\n | hero=g=80,w=40,c=40,a=60,d=50,s=70,state=Alive | mob=g=50,w=40,c=40,a=0,d=0,s=0,state=null
monster=Mound:Champ build=3 seed=1 | text=Champion:Backstab\n    ---H3 Unharmed\nH3:Weak Blow\n    ---Champion KILLED!!!\n | hero=g=200,w=90,c=90,a=150,d=120,s=180,state=Alive | mob=g=50,w=40,c=40,a=0,d=0,s=0,state=null
monster=Mound:Champ build=3 seed=7 | text=H3:Weak Blow\n    ---Champion KILLED!!!\n | hero=g=200,w=90,c=90,a=150,d=120,s=180,state=Alive | mob=g=50,w=40,c=40,a=0,d=0,s=0,state=null
monster=Mound:Champ build=3 seed=42 | text=Champion:Backstab\n    ---H3 Unharmed\nH3:Weak Blow\n    ---Champion KILLED!!!\n | hero=g=200,w=90,c=90,a=150,d=120,s=180,state=Alive | mob=g=50,w=40,c=40,a=0,d=0,s=0,state=null
monster=Mound:Champ build=3 seed=1234 | text=H3:Weak Blow\n    ---Champion KILLED!!!\n | hero=g=200,w=90,c=90,a=150,d=120,s=180,state=Alive | mob=g=50,w=40,c=40,a=0,d=0,s=0,state=null
monster=Mound:Champ build=3 seed=98765 | text=H3:Good Hit\n    ---Champion KILLED!!!\n | hero=g=200,w=90,c=90,a=150,d=120,s=180,state=Alive | mob=g=50,w=40,c=40,a=0,d=0,s=0,state=null
monster=Mound:Gang build=0 seed=1 | text=Gang:Good Hit\n    ---H0 KILLED!!!\n | hero=g=10,w=10,c=10,a=5,d=5,s=5,state=Dead | mob=g=40,w=25,c=25,a=0,d=0,s=0,state=null
monster=Mound:Gang build=0 seed=7 | text=Gang:Potent Hit\n    ---H0 KILLED!!!\n | hero=g=10,w=10,c=10,a=5,d=5,s=5,state=Dead | mob=g=40,w=25,c=25,a=0,d=0,s=0,state=null
monster=Mound:Gang build=0 seed=42 | text=Gang:Potent Hit\n    ---H0 KILLED!!!\n | hero=g=10,w=10,c=10,a=5,d=5,s=5,state=Dead | mob=g=40,w=25,c=25,a=0,d=0,s=0,state=null
monster=Mound:Gang build=0 seed=1234 | text=Gang:Potent Hit\n    ---H0 KILLED!!!\n | hero=g=10,w=10,c=10,a=5,d=5,s=5,state=Dead | mob=g=40,w=25,c=25,a=0,d=0,s=0,state=null
